datafile,df_nodes,filter_func,cover_elem_count,component_method,connectivity_method,ranked,nodes,edges,compute_time
"barbell_graph(50,20).json",120,pr_0_85,20,async_label_prop,connectivity,false,18,17,0.0414
"barbell_graph(50,20).json",120,fv,2,connected_components,connectivity,false,2,1,0.0068
"barbell_graph(50,20).json",120,fv,2,modularity,connectivity,false,4,3,0.0873
"barbell_graph(50,20).json",120,fv,2,async_label_prop,connectivity,false,8,7,0.0521
"barbell_graph(50,20).json",120,fv,20,connected_components,connectivity,false,20,19,0.0079
"barbell_graph(50,20).json",120,fv,20,modularity,connectivity,false,22,21,0.0802
"barbell_graph(50,20).json",120,fv,20,async_label_prop,connectivity,false,20,19,0.0604
"barbell_graph(50,20).json",120,fv_norm,2,connected_components,connectivity,false,2,1,0.0068
"barbell_graph(50,20).json",120,fv_norm,2,modularity,connectivity,false,4,3,0.0873
"barbell_graph(50,20).json",120,fv_norm,2,async_label_prop,connectivity,false,9,8,0.0426
"barbell_graph(50,20).json",120,fv_norm,20,connected_components,connectivity,false,6,5,0.0075
"barbell_graph(50,20).json",120,fv_norm,20,modularity,connectivity,false,10,9,0.08
"barbell_graph(50,20).json",120,fv_norm,20,async_label_prop,connectivity,false,10,9,0.0427
"barbell_graph(50,20).json",120,den_0_5,2,connected_components,connectivity,false,3,2,0.0067
"barbell_graph(50,20).json",120,den_0_5,2,modularity,connectivity,false,6,5,0.0891
"barbell_graph(50,20).json",120,den_0_5,2,async_label_prop,connectivity,false,10,9,0.0419
"barbell_graph(50,20).json",120,den_0_5,20,connected_components,connectivity,false,3,2,0.0074
"barbell_graph(50,20).json",120,den_0_5,20,modularity,connectivity,false,6,5,0.0895
"barbell_graph(50,20).json",120,den_0_5,20,async_label_prop,connectivity,false,9,8,0.0427
"bcsstk.json",110,agd,2,connected_components,connectivity,false,9,8,0.0044
"bcsstk.json",110,agd,2,modularity,connectivity,false,16,22,0.0186
"bcsstk.json",110,agd,2,async_label_prop,connectivity,false,24,34,0.0219
"bcsstk.json",110,agd,20,connected_components,connectivity,false,46,74,0.0041
"bcsstk.json",110,agd,20,modularity,connectivity,false,51,81,0.0128
"bcsstk.json",110,agd,20,async_label_prop,connectivity,false,48,76,0.01
"bcsstk.json",110,ecc,2,connected_components,connectivity,false,4,3,0.0023
"bcsstk.json",110,ecc,2,modularity,connectivity,false,13,24,0.0199
"bcsstk.json",110,ecc,2,async_label_prop,connectivity,false,26,49,0.0143
"bcsstk.json",110,ecc,20,connected_components,connectivity,false,42,124,0.005
"bcsstk.json",110,ecc,20,modularity,connectivity,false,44,130,0.0211
"bcsstk.json",110,ecc,20,async_label_prop,connectivity,false,55,165,0.0169
"bcsstk.json",110,pr_0_85,2,connected_components,connectivity,false,25,27,0.0028
"bcsstk.json",110,pr_0_85,2,modularity,connectivity,false,28,37,0.0141
"bcsstk.json",110,pr_0_85,2,async_label_prop,connectivity,false,37,54,0.0127
"bcsstk.json",110,pr_0_85,20,connected_components,connectivity,false,67,122,0.0047
"bcsstk.json",110,pr_0_85,20,modularity,connectivity,false,70,131,0.0115
"bcsstk.json",110,pr_0_85,20,async_label_prop,connectivity,false,70,133,0.0085
"bcsstk.json",110,fv,2,connected_components,connectivity,false,2,1,0.0021
"bcsstk.json",110,fv,2,modularity,connectivity,false,12,22,0.0184
"bcsstk.json",110,fv,2,async_label_prop,connectivity,false,23,39,0.013
"bcsstk.json",110,fv,20,connected_components,connectivity,false,33,43,0.0037
"bcsstk.json",110,fv,20,modularity,connectivity,false,41,60,0.0139
"bcsstk.json",110,fv,20,async_label_prop,connectivity,false,42,62,0.0108
"bcsstk.json",110,fv_norm,2,connected_components,connectivity,false,2,1,0.0021
"bcsstk.json",110,fv_norm,2,modularity,connectivity,false,12,22,0.0173
"bcsstk.json",110,fv_norm,2,async_label_prop,connectivity,false,22,40,0.0149
"bcsstk.json",110,fv_norm,20,connected_components,connectivity,false,40,64,0.0039
"bcsstk.json",110,fv_norm,20,modularity,connectivity,false,50,86,0.0133
"bcsstk.json",110,fv_norm,20,async_label_prop,connectivity,false,51,96,0.0096
"bcsstk.json",110,den_0_5,2,connected_components,connectivity,false,19,21,0.0026
"bcsstk.json",110,den_0_5,2,modularity,connectivity,false,24,33,0.0154
"bcsstk.json",110,den_0_5,2,async_label_prop,connectivity,false,35,53,0.0115
"bcsstk.json",110,den_0_5,20,connected_components,connectivity,false,38,61,0.0038
"bcsstk.json",110,den_0_5,20,modularity,connectivity,false,43,73,0.0129
"bcsstk.json",110,den_0_5,20,async_label_prop,connectivity,false,47,79,0.0112
"airport.json",2896,agd,2,connected_components,connectivity,false,71,70,0.0731
"airport.json",2896,agd,2,modularity,connectivity,false,100,113,5.709
"airport.json",2896,agd,2,async_label_prop,connectivity,false,256,333,1.271
"airport.json",2896,agd,20,connected_components,connectivity,false,1767,2826,0.1343
"airport.json",2896,agd,20,modularity,connectivity,false,1781,3029,0.5037
"airport.json",2896,agd,20,async_label_prop,connectivity,false,1847,3206,0.4186
"airport.json",2896,ecc,2,connected_components,connectivity,false,483,482,0.0861
"airport.json",2896,ecc,2,modularity,connectivity,false,492,502,4.8119
"airport.json",2896,ecc,2,async_label_prop,connectivity,false,599,682,1.0451
"airport.json",2896,ecc,20,connected_components,connectivity,false,1244,1305,0.1152
"airport.json",2896,ecc,20,modularity,connectivity,false,1262,1380,1.0853
"airport.json",2896,ecc,20,async_label_prop,connectivity,false,1354,1588,0.6466
"airport.json",2896,pr_0_85,2,connected_components,connectivity,false,264,263,0.0791
"airport.json",2896,pr_0_85,2,modularity,connectivity,false,294,344,3.7409
"airport.json",2896,pr_0_85,2,async_label_prop,connectivity,false,497,755,1.2711
"airport.json",2896,pr_0_85,20,connected_components,connectivity,false,1807,5651,0.1404
"airport.json",2896,pr_0_85,20,modularity,connectivity,false,1828,6264,0.3584
"airport.json",2896,pr_0_85,20,async_label_prop,connectivity,false,1917,6606,0.3374
"airport.json",2896,fv,2,connected_components,connectivity,false,2,1,0.0713
"airport.json",2896,fv,2,modularity,connectivity,false,31,41,5.7938
"airport.json",2896,fv,2,async_label_prop,connectivity,false,190,274,1.1331
"airport.json",2896,fv,20,connected_components,connectivity,false,8,7,0.0787
"airport.json",2896,fv,20,modularity,connectivity,false,36,46,5.7833
"airport.json",2896,fv,20,async_label_prop,connectivity,false,185,246,0.9892
"airport.json",2896,fv_norm,2,connected_components,connectivity,false,47,46,0.0725
"airport.json",2896,fv_norm,2,modularity,connectivity,false,77,90,5.7244
"airport.json",2896,fv_norm,2,async_label_prop,connectivity,false,222,326,2.8465
"airport.json",2896,fv_norm,20,connected_components,connectivity,false,110,145,0.0821
"airport.json",2896,fv_norm,20,modularity,connectivity,false,139,190,5.7358
"airport.json",2896,fv_norm,20,async_label_prop,connectivity,false,283,409,1.1278
"airport.json",2896,den_0_5,2,connected_components,connectivity,false,66,65,0.0776
"airport.json",2896,den_0_5,2,modularity,connectivity,false,106,152,4.7794
"airport.json",2896,den_0_5,2,async_label_prop,connectivity,false,276,473,1.4738
"airport.json",2896,den_0_5,20,connected_components,connectivity,false,1500,4796,0.1303
"airport.json",2896,den_0_5,20,modularity,connectivity,false,1524,5379,0.3696
"airport.json",2896,den_0_5,20,async_label_prop,connectivity,false,1686,6112,0.3933
"hic_5k_net_1.json",411,agd,2,connected_components,connectivity,false,2,1,0.0322
"hic_5k_net_1.json",411,agd,2,modularity,connectivity,false,4,4,0.4039
"hic_5k_net_1.json",411,agd,2,async_label_prop,connectivity,false,6,6,0.7905
"hic_5k_net_1.json",411,agd,20,connected_components,connectivity,false,10,19,0.0335
"hic_5k_net_1.json",411,agd,20,modularity,connectivity,false,12,22,0.3893
"hic_5k_net_1.json",411,agd,20,async_label_prop,connectivity,false,14,25,0.5148
"hic_5k_net_1.json",411,ecc,2,connected_components,connectivity,false,5,4,0.0392
"hic_5k_net_1.json",411,ecc,2,modularity,connectivity,false,7,9,0.4773
"hic_5k_net_1.json",411,ecc,2,async_label_prop,connectivity,false,10,14,0.4942
"hic_5k_net_1.json",411,ecc,20,connected_components,connectivity,false,11,15,0.0401
"hic_5k_net_1.json",411,ecc,20,modularity,connectivity,false,14,25,0.4084
"hic_5k_net_1.json",411,ecc,20,async_label_prop,connectivity,false,15,26,0.4625
"hic_5k_net_1.json",411,pr_0_85,2,connected_components,connectivity,false,4,3,0.0294
"hic_5k_net_1.json",411,pr_0_85,2,modularity,connectivity,false,9,16,0.3287
"hic_5k_net_1.json",411,pr_0_85,2,async_label_prop,connectivity,false,15,32,0.3705
"hic_5k_net_1.json",411,pr_0_85,20,connected_components,connectivity,false,44,301,0.0299
"hic_5k_net_1.json",411,pr_0_85,20,modularity,connectivity,false,62,493,0.1212
"hic_5k_net_1.json",411,pr_0_85,20,async_label_prop,connectivity,false,70,576,0.1104
"hic_5k_net_1.json",411,fv,2,connected_components,connectivity,false,2,1,0.0299
"hic_5k_net_1.json",411,fv,2,modularity,connectivity,false,4,4,0.3921
"hic_5k_net_1.json",411,fv,2,async_label_prop,connectivity,false,6,6,0.6077
"hic_5k_net_1.json",411,fv,20,connected_components,connectivity,false,2,1,0.0307
"hic_5k_net_1.json",411,fv,20,modularity,connectivity,false,4,4,0.3942
"hic_5k_net_1.json",411,fv,20,async_label_prop,connectivity,false,6,6,0.3613
"hic_5k_net_1.json",411,fv_norm,2,connected_components,connectivity,false,2,1,0.0298
"hic_5k_net_1.json",411,fv_norm,2,modularity,connectivity,false,4,4,0.3902
"hic_5k_net_1.json",411,fv_norm,2,async_label_prop,connectivity,false,6,6,0.6905
"hic_5k_net_1.json",411,fv_norm,20,connected_components,connectivity,false,2,1,0.0313
"hic_5k_net_1.json",411,fv_norm,20,modularity,connectivity,false,4,4,0.393
"hic_5k_net_1.json",411,fv_norm,20,async_label_prop,connectivity,false,7,7,0.3604
"hic_5k_net_1.json",411,den_0_5,2,connected_components,connectivity,false,2,1,0.0329
"hic_5k_net_1.json",411,den_0_5,2,modularity,connectivity,false,4,4,0.4086
"hic_5k_net_1.json",411,den_0_5,2,async_label_prop,connectivity,false,6,6,0.7918
"hic_5k_net_1.json",411,den_0_5,20,connected_components,connectivity,false,7,21,0.0342
"hic_5k_net_1.json",411,den_0_5,20,modularity,connectivity,false,9,24,0.4016
"hic_5k_net_1.json",411,den_0_5,20,async_label_prop,connectivity,false,11,26,0.373
"hic_5k_net_7.json",435,agd,2,connected_components,connectivity,false,3,2,0.0368
"hic_5k_net_7.json",435,agd,2,modularity,connectivity,false,6,5,0.4918
"hic_5k_net_7.json",435,agd,2,async_label_prop,connectivity,false,7,7,0.4707
"hic_5k_net_7.json",435,agd,20,connected_components,connectivity,false,26,100,0.0368
"hic_5k_net_7.json",435,agd,20,modularity,connectivity,false,30,112,0.3099
"hic_5k_net_7.json",435,agd,20,async_label_prop,connectivity,false,28,105,0.8532
"hic_5k_net_7.json",435,ecc,2,connected_components,connectivity,false,5,4,0.0337
"hic_5k_net_7.json",435,ecc,2,modularity,connectivity,false,6,6,0.3888
"hic_5k_net_7.json",435,ecc,2,async_label_prop,connectivity,false,7,7,0.4069
"hic_5k_net_7.json",435,ecc,20,connected_components,connectivity,false,10,10,0.0352
"hic_5k_net_7.json",435,ecc,20,modularity,connectivity,false,11,11,0.3532
"hic_5k_net_7.json",435,ecc,20,async_label_prop,connectivity,false,11,11,0.3626
"hic_5k_net_7.json",435,pr_0_85,2,connected_components,connectivity,false,6,5,0.0326
"hic_5k_net_7.json",435,pr_0_85,2,modularity,connectivity,false,10,13,0.3633
"hic_5k_net_7.json",435,pr_0_85,2,async_label_prop,connectivity,false,11,15,0.3958
"hic_5k_net_7.json",435,pr_0_85,20,connected_components,connectivity,false,64,495,0.0347
"hic_5k_net_7.json",435,pr_0_85,20,modularity,connectivity,false,72,575,0.1363
"hic_5k_net_7.json",435,pr_0_85,20,async_label_prop,connectivity,false,77,621,0.1513
"hic_5k_net_7.json",435,fv,2,connected_components,connectivity,false,2,1,0.034
"hic_5k_net_7.json",435,fv,2,modularity,connectivity,false,5,4,0.4774
"hic_5k_net_7.json",435,fv,2,async_label_prop,connectivity,false,7,7,0.5818
"hic_5k_net_7.json",435,fv,20,connected_components,connectivity,false,3,2,0.0357
"hic_5k_net_7.json",435,fv,20,modularity,connectivity,false,5,4,0.4794
"hic_5k_net_7.json",435,fv,20,async_label_prop,connectivity,false,6,6,0.4679
"hic_5k_net_7.json",435,fv_norm,2,connected_components,connectivity,false,2,1,0.0343
"hic_5k_net_7.json",435,fv_norm,2,modularity,connectivity,false,5,4,0.4757
"hic_5k_net_7.json",435,fv_norm,2,async_label_prop,connectivity,false,6,6,0.5755
"hic_5k_net_7.json",435,fv_norm,20,connected_components,connectivity,false,3,2,0.0361
"hic_5k_net_7.json",435,fv_norm,20,modularity,connectivity,false,5,4,0.4729
"hic_5k_net_7.json",435,fv_norm,20,async_label_prop,connectivity,false,7,7,0.5497
"hic_5k_net_7.json",435,den_0_5,2,connected_components,connectivity,false,3,2,0.0384
"hic_5k_net_7.json",435,den_0_5,2,modularity,connectivity,false,7,6,0.4658
"hic_5k_net_7.json",435,den_0_5,2,async_label_prop,connectivity,false,9,9,0.3031
"hic_5k_net_7.json",435,den_0_5,20,connected_components,connectivity,false,27,138,0.0378
"hic_5k_net_7.json",435,den_0_5,20,modularity,connectivity,false,29,142,0.3452
"hic_5k_net_7.json",435,den_0_5,20,async_label_prop,connectivity,false,29,141,0.3881
"collaboration_network.json",379,agd,2,connected_components,connectivity,false,18,17,0.007
"collaboration_network.json",379,agd,2,modularity,connectivity,false,33,37,0.0754
"collaboration_network.json",379,agd,2,async_label_prop,connectivity,false,74,93,0.055
"collaboration_network.json",379,agd,20,connected_components,connectivity,false,196,285,0.0141
"collaboration_network.json",379,agd,20,modularity,connectivity,false,200,296,0.0415
"collaboration_network.json",379,agd,20,async_label_prop,connectivity,false,202,303,0.0286
"collaboration_network.json",379,ecc,2,connected_components,connectivity,false,21,20,0.0077
"collaboration_network.json",379,ecc,2,modularity,connectivity,false,42,49,0.0791
"collaboration_network.json",379,ecc,2,async_label_prop,connectivity,false,78,100,0.0586
"collaboration_network.json",379,ecc,20,connected_components,connectivity,false,185,277,0.0161
"collaboration_network.json",379,ecc,20,modularity,connectivity,false,194,306,0.0658
"collaboration_network.json",379,ecc,20,async_label_prop,connectivity,false,213,376,0.0553
"collaboration_network.json",379,pr_0_85,2,connected_components,connectivity,false,19,18,0.0072
"collaboration_network.json",379,pr_0_85,2,modularity,connectivity,false,33,42,0.063
"collaboration_network.json",379,pr_0_85,2,async_label_prop,connectivity,false,72,97,0.0655
"collaboration_network.json",379,pr_0_85,20,connected_components,connectivity,false,265,498,0.0161
"collaboration_network.json",379,pr_0_85,20,modularity,connectivity,false,266,501,0.0357
"collaboration_network.json",379,pr_0_85,20,async_label_prop,connectivity,false,267,505,0.0264
"collaboration_network.json",379,fv,2,connected_components,connectivity,false,2,1,0.0065
"collaboration_network.json",379,fv,2,modularity,connectivity,false,24,29,0.0737
"collaboration_network.json",379,fv,2,async_label_prop,connectivity,false,59,75,0.057
"collaboration_network.json",379,fv,20,connected_components,connectivity,false,26,32,0.0089
"collaboration_network.json",379,fv,20,modularity,connectivity,false,53,81,0.0594
"collaboration_network.json",379,fv,20,async_label_prop,connectivity,false,67,89,0.0463
"collaboration_network.json",379,fv_norm,2,connected_components,connectivity,false,3,2,0.0066
"collaboration_network.json",379,fv_norm,2,modularity,connectivity,false,24,30,0.0745
"collaboration_network.json",379,fv_norm,2,async_label_prop,connectivity,false,68,95,0.0652
"collaboration_network.json",379,fv_norm,20,connected_components,connectivity,false,181,307,0.0141
"collaboration_network.json",379,fv_norm,20,modularity,connectivity,false,185,314,0.04
"collaboration_network.json",379,fv_norm,20,async_label_prop,connectivity,false,196,333,0.032
"collaboration_network.json",379,den_0_5,2,connected_components,connectivity,false,40,39,0.008
"collaboration_network.json",379,den_0_5,2,modularity,connectivity,false,50,58,0.0573
"collaboration_network.json",379,den_0_5,2,async_label_prop,connectivity,false,84,118,0.0716
"collaboration_network.json",379,den_0_5,20,connected_components,connectivity,false,221,377,0.0148
"collaboration_network.json",379,den_0_5,20,modularity,connectivity,false,222,381,0.0381
"collaboration_network.json",379,den_0_5,20,async_label_prop,connectivity,false,223,383,0.0304
"smith.json",2970,agd,2,connected_components,connectivity,false,59,58,0.3058
"smith.json",2970,agd,2,modularity,connectivity,false,61,70,27.6371
"smith.json",2970,agd,2,async_label_prop,connectivity,false,61,65,4.6291
"smith.json",2970,agd,20,connected_components,connectivity,false,491,1887,0.2826
"smith.json",2970,agd,20,modularity,connectivity,false,534,3908,3.4071
"smith.json",2970,agd,20,async_label_prop,connectivity,false,666,5020,3.5452
"smith.json",2970,ecc,2,connected_components,connectivity,false,80,79,0.312
"smith.json",2970,ecc,2,modularity,connectivity,false,83,102,27.2581
"smith.json",2970,ecc,2,async_label_prop,connectivity,false,81,90,3.9026
"smith.json",2970,ecc,20,connected_components,connectivity,false,105,105,0.2934
"smith.json",2970,ecc,20,modularity,connectivity,false,111,153,14.7621
"smith.json",2970,ecc,20,async_label_prop,connectivity,false,137,633,3.5406
"smith.json",2970,pr_0_85,2,connected_components,connectivity,false,4,3,0.3084
"smith.json",2970,pr_0_85,2,modularity,connectivity,false,13,28,27.8699
"smith.json",2970,pr_0_85,2,async_label_prop,connectivity,false,9,11,6.4048
"smith.json",2970,pr_0_85,20,connected_components,connectivity,false,465,2759,0.2744
"smith.json",2970,pr_0_85,20,modularity,connectivity,false,520,6206,1.8856
"smith.json",2970,pr_0_85,20,async_label_prop,connectivity,false,698,11364,2.1859
"smith.json",2970,fv,2,connected_components,connectivity,false,2,1,0.2831
"smith.json",2970,fv,2,modularity,connectivity,false,11,21,27.8213
"smith.json",2970,fv,2,async_label_prop,connectivity,false,5,4,3.8022
"smith.json",2970,fv,20,connected_components,connectivity,false,5,4,0.2952
"smith.json",2970,fv,20,modularity,connectivity,false,12,22,27.9374
"smith.json",2970,fv,20,async_label_prop,connectivity,false,7,7,5.2857
"smith.json",2970,fv_norm,2,connected_components,connectivity,false,5,4,0.2838
"smith.json",2970,fv_norm,2,modularity,connectivity,false,14,28,27.535
"smith.json",2970,fv_norm,2,async_label_prop,connectivity,false,9,9,4.3724
"smith.json",2970,fv_norm,20,connected_components,connectivity,false,176,1199,0.2712
"smith.json",2970,fv_norm,20,modularity,connectivity,false,219,2561,11.2827
"smith.json",2970,fv_norm,20,async_label_prop,connectivity,false,240,2478,4.1705
"smith.json",2970,den_0_5,2,connected_components,connectivity,false,5,4,0.2951
"smith.json",2970,den_0_5,2,modularity,connectivity,false,14,36,25.514
"smith.json",2970,den_0_5,2,async_label_prop,connectivity,false,10,12,8.3051
"smith.json",2970,den_0_5,20,connected_components,connectivity,false,457,3110,0.2821
"smith.json",2970,den_0_5,20,modularity,connectivity,false,525,7919,1.4572
"smith.json",2970,den_0_5,20,async_label_prop,connectivity,false,741,15573,1.7777
"hic_5k_net_5.json",1032,agd,2,connected_components,connectivity,false,4,3,0.0914
"hic_5k_net_5.json",1032,agd,2,modularity,connectivity,false,10,12,1.26
"hic_5k_net_5.json",1032,agd,2,async_label_prop,connectivity,false,18,29,1.9573
"hic_5k_net_5.json",1032,agd,20,connected_components,connectivity,false,30,64,0.0897
"hic_5k_net_5.json",1032,agd,20,modularity,connectivity,false,35,77,0.8928
"hic_5k_net_5.json",1032,agd,20,async_label_prop,connectivity,false,40,89,1.1892
"hic_5k_net_5.json",1032,ecc,2,connected_components,connectivity,false,3,2,0.0891
"hic_5k_net_5.json",1032,ecc,2,modularity,connectivity,false,11,15,1.1668
"hic_5k_net_5.json",1032,ecc,2,async_label_prop,connectivity,false,18,32,1.393
"hic_5k_net_5.json",1032,ecc,20,connected_components,connectivity,false,42,98,0.1292
"hic_5k_net_5.json",1032,ecc,20,modularity,connectivity,false,48,119,1.3231
"hic_5k_net_5.json",1032,ecc,20,async_label_prop,connectivity,false,53,142,1.1193
"hic_5k_net_5.json",1032,pr_0_85,2,connected_components,connectivity,false,14,13,0.0817
"hic_5k_net_5.json",1032,pr_0_85,2,modularity,connectivity,false,22,35,0.9923
"hic_5k_net_5.json",1032,pr_0_85,2,async_label_prop,connectivity,false,34,70,1.2561
"hic_5k_net_5.json",1032,pr_0_85,20,connected_components,connectivity,false,148,995,0.083
"hic_5k_net_5.json",1032,pr_0_85,20,modularity,connectivity,false,157,1078,0.3325
"hic_5k_net_5.json",1032,pr_0_85,20,async_label_prop,connectivity,false,179,1317,0.364
"hic_5k_net_5.json",1032,fv,2,connected_components,connectivity,false,2,1,0.0827
"hic_5k_net_5.json",1032,fv,2,modularity,connectivity,false,9,11,1.2175
"hic_5k_net_5.json",1032,fv,2,async_label_prop,connectivity,false,16,25,1.1658
"hic_5k_net_5.json",1032,fv,20,connected_components,connectivity,false,5,4,0.0857
"hic_5k_net_5.json",1032,fv,20,modularity,connectivity,false,10,13,1.1359
"hic_5k_net_5.json",1032,fv,20,async_label_prop,connectivity,false,17,24,1.4381
"hic_5k_net_5.json",1032,fv_norm,2,connected_components,connectivity,false,2,1,0.0825
"hic_5k_net_5.json",1032,fv_norm,2,modularity,connectivity,false,9,11,1.2008
"hic_5k_net_5.json",1032,fv_norm,2,async_label_prop,connectivity,false,13,21,2.4313
"hic_5k_net_5.json",1032,fv_norm,20,connected_components,connectivity,false,6,6,0.0854
"hic_5k_net_5.json",1032,fv_norm,20,modularity,connectivity,false,12,17,1.066
"hic_5k_net_5.json",1032,fv_norm,20,async_label_prop,connectivity,false,17,26,1.2682
"hic_5k_net_5.json",1032,den_0_5,2,connected_components,connectivity,false,4,3,0.0891
"hic_5k_net_5.json",1032,den_0_5,2,modularity,connectivity,false,11,13,1.258
"hic_5k_net_5.json",1032,den_0_5,2,async_label_prop,connectivity,false,19,29,1.2531
"hic_5k_net_5.json",1032,den_0_5,20,connected_components,connectivity,false,20,55,0.0984
"hic_5k_net_5.json",1032,den_0_5,20,modularity,connectivity,false,25,63,1.1776
"hic_5k_net_5.json",1032,den_0_5,20,async_label_prop,connectivity,false,32,77,2.1556
"chch-miner_durgbank-chem-chem.json",1510,agd,2,connected_components,connectivity,false,114,113,0.1457
"chch-miner_durgbank-chem-chem.json",1510,agd,2,modularity,connectivity,false,120,147,6.2766
"chch-miner_durgbank-chem-chem.json",1510,agd,2,async_label_prop,connectivity,false,115,115,2.2825
"chch-miner_durgbank-chem-chem.json",1510,agd,20,connected_components,connectivity,false,607,1971,0.1437
"chch-miner_durgbank-chem-chem.json",1510,agd,20,modularity,connectivity,false,625,2771,0.8599
"chch-miner_durgbank-chem-chem.json",1510,agd,20,async_label_prop,connectivity,false,635,2438,0.7647
"chch-miner_durgbank-chem-chem.json",1510,ecc,2,connected_components,connectivity,false,61,60,0.1446
"chch-miner_durgbank-chem-chem.json",1510,ecc,2,modularity,connectivity,false,67,81,6.5017
"chch-miner_durgbank-chem-chem.json",1510,ecc,2,async_label_prop,connectivity,false,65,74,2.6461
"chch-miner_durgbank-chem-chem.json",1510,ecc,20,connected_components,connectivity,false,170,169,0.1413
"chch-miner_durgbank-chem-chem.json",1510,ecc,20,modularity,connectivity,false,178,257,2.4742
"chch-miner_durgbank-chem-chem.json",1510,ecc,20,async_label_prop,connectivity,false,197,318,1.0631
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,2,connected_components,connectivity,false,58,80,0.1296
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,2,modularity,connectivity,false,68,118,5.7335
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,2,async_label_prop,connectivity,false,62,86,1.8864
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,20,connected_components,connectivity,false,588,3513,0.1417
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,20,modularity,connectivity,false,622,5335,0.505
"chch-miner_durgbank-chem-chem.json",1510,pr_0_85,20,async_label_prop,connectivity,false,645,5174,0.5917
"chch-miner_durgbank-chem-chem.json",1510,fv,2,connected_components,connectivity,false,2,1,0.1421
"chch-miner_durgbank-chem-chem.json",1510,fv,2,modularity,connectivity,false,10,21,6.8488
"chch-miner_durgbank-chem-chem.json",1510,fv,2,async_label_prop,connectivity,false,5,4,2.7105
"chch-miner_durgbank-chem-chem.json",1510,fv,20,connected_components,connectivity,false,7,8,0.1442
"chch-miner_durgbank-chem-chem.json",1510,fv,20,modularity,connectivity,false,15,28,6.8324
"chch-miner_durgbank-chem-chem.json",1510,fv,20,async_label_prop,connectivity,false,10,11,3.4047
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,2,connected_components,connectivity,false,2,1,0.1307
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,2,modularity,connectivity,false,10,21,6.6806
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,2,async_label_prop,connectivity,false,5,4,1.8387
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,20,connected_components,connectivity,false,9,10,0.1438
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,20,modularity,connectivity,false,17,32,6.6402
"chch-miner_durgbank-chem-chem.json",1510,fv_norm,20,async_label_prop,connectivity,false,11,12,6.0884
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,2,connected_components,connectivity,false,26,25,0.1346
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,2,modularity,connectivity,false,37,57,5.4977
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,2,async_label_prop,connectivity,false,31,33,2.8213
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,20,connected_components,connectivity,false,570,3809,0.138
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,20,modularity,connectivity,false,601,5615,0.4688
"chch-miner_durgbank-chem-chem.json",1510,den_0_5,20,async_label_prop,connectivity,false,642,5624,0.5635
"balanced_tree(3,6).json",1093,agd,2,connected_components,connectivity,false,82,81,0.0181
"balanced_tree(3,6).json",1093,agd,2,modularity,connectivity,false,89,88,0.14
"balanced_tree(3,6).json",1093,agd,2,async_label_prop,connectivity,false,249,248,0.0679
"balanced_tree(3,6).json",1093,agd,20,connected_components,connectivity,false,1093,1092,0.0479
"balanced_tree(3,6).json",1093,agd,20,modularity,connectivity,false,1093,1092,0.0563
"balanced_tree(3,6).json",1093,agd,20,async_label_prop,connectivity,false,1093,1092,0.0481
"balanced_tree(3,6).json",1093,ecc,2,connected_components,connectivity,false,28,27,0.0157
"balanced_tree(3,6).json",1093,ecc,2,modularity,connectivity,false,35,34,0.1396
"balanced_tree(3,6).json",1093,ecc,2,async_label_prop,connectivity,false,262,308,0.0688
"balanced_tree(3,6).json",1093,ecc,20,connected_components,connectivity,false,1120,1200,0.0477
"balanced_tree(3,6).json",1093,ecc,20,modularity,connectivity,false,1120,1200,0.0476
"balanced_tree(3,6).json",1093,ecc,20,async_label_prop,connectivity,false,1120,1200,0.051
"balanced_tree(3,6).json",1093,pr_0_85,2,connected_components,connectivity,false,733,732,0.0405
"balanced_tree(3,6).json",1093,pr_0_85,2,modularity,connectivity,false,757,756,0.0675
"balanced_tree(3,6).json",1093,pr_0_85,2,async_label_prop,connectivity,false,817,816,0.0509
"balanced_tree(3,6).json",1093,pr_0_85,20,connected_components,connectivity,false,1093,1092,0.0445
"balanced_tree(3,6).json",1093,pr_0_85,20,modularity,connectivity,false,1093,1092,0.0448
"balanced_tree(3,6).json",1093,pr_0_85,20,async_label_prop,connectivity,false,1093,1092,0.0441
"balanced_tree(3,6).json",1093,fv,2,connected_components,connectivity,false,2,1,0.0144
"balanced_tree(3,6).json",1093,fv,2,modularity,connectivity,false,40,39,0.1308
"balanced_tree(3,6).json",1093,fv,2,async_label_prop,connectivity,false,258,257,0.0688
"balanced_tree(3,6).json",1093,fv,20,connected_components,connectivity,false,28,27,0.0191
